,rectype,issueid,project_owner,project_name,actor,time,text,action,title
5,issue_comment,400,pycqa,astroid,coveralls,2017-02-07 21:57:34,"
[![Coverage Status](https://coveralls.io/builds/10042781/badge)](https://coveralls.io/builds/10042781)

Coverage decreased (-2.03%) to 87.275% when pulling **df99e25f292aa987f6c533f461666095781e6eed on rogalski:async_comprehensions** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
6,issue_comment,400,pycqa,astroid,coveralls,2017-02-07 22:01:48,"
[![Coverage Status](https://coveralls.io/builds/10042803/badge)](https://coveralls.io/builds/10042803)

Coverage increased (+0.008%) to 89.311% when pulling **df99e25f292aa987f6c533f461666095781e6eed on rogalski:async_comprehensions** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
7,issue_comment,400,pycqa,astroid,coveralls,2017-02-07 22:09:01,"
[![Coverage Status](https://coveralls.io/builds/10042923/badge)](https://coveralls.io/builds/10042923)

Coverage increased (+0.008%) to 89.311% when pulling **30dad28076353d8890b6542e60117d6205fc97ba on rogalski:async_comprehensions** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
8,issue_comment,400,pycqa,astroid,coveralls,2017-02-07 22:09:01,"
[![Coverage Status](https://coveralls.io/builds/10042923/badge)](https://coveralls.io/builds/10042923)

Coverage increased (+0.008%) to 89.311% when pulling **30dad28076353d8890b6542e60117d6205fc97ba on rogalski:async_comprehensions** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
9,issue_comment,400,pycqa,astroid,coveralls,2017-02-07 22:09:01,"
[![Coverage Status](https://coveralls.io/builds/10042923/badge)](https://coveralls.io/builds/10042923)

Coverage increased (+0.008%) to 89.311% when pulling **30dad28076353d8890b6542e60117d6205fc97ba on rogalski:async_comprehensions** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
10,issue_comment,400,pycqa,astroid,coveralls,2017-02-07 22:09:01,"
[![Coverage Status](https://coveralls.io/builds/10042923/badge)](https://coveralls.io/builds/10042923)

Coverage increased (+0.008%) to 89.311% when pulling **30dad28076353d8890b6542e60117d6205fc97ba on rogalski:async_comprehensions** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
11,issue_comment,400,pycqa,astroid,rogalski,2017-02-09 18:44:30,"@PCManticore thanks for the review, see new commits for fixes",,
12,issue_comment,400,pycqa,astroid,rogalski,2017-02-14 20:38:25,"@PCManticore since dunder for async iterables is `__aiter__` and not `__iter__`, I'd expect that by default some stuff will fail. I'll try to come up with a test case, but I haven't used asyncio at all, so it may take a while.",,
13,issue_comment,400,pycqa,astroid,PCManticore,2017-03-01 09:26:59,"@rogalski I think we can merge this as is, and create a new issue for adding support for ``__aiter__`` and async comprehension's ``assigned_stmts``. ",,
14,issue_comment,400,pycqa,astroid,rogalski,2017-03-01 11:43:46,"@PCManticore agreed. I'll do a merge commit, just so all tests can complete successfully and _squash and merge_ it afterwards.",,
15,pull_request_commit_comment,400,pycqa,astroid,PCManticore,2017-02-09 08:18:36,Let's put ``is_async`` in ``_other_fields``. ``_astroid_fields`` is only for objects which are AST objects.,714abcc4758ff2120a0824533a2d075a8a57da69,"(None, '', u'astroid/node_classes.py')"
16,pull_request_commit_comment,400,pycqa,astroid,PCManticore,2017-02-09 08:19:58,``' '.join('if %s' % n.accept(self) for i in ...)`` feels more natural to me.,714abcc4758ff2120a0824533a2d075a8a57da69,"(None, '', u'astroid/as_string.py')"
17,pull_request_commit_comment,400,pycqa,astroid,PCManticore,2017-02-09 08:20:42,"Check my previous comment regarding ``is_async``. Sorry, I think I misled you in a different PR, with a similar use case.",714abcc4758ff2120a0824533a2d075a8a57da69,"(None, '', u'astroid/rebuilder.py')"
18,pull_request_commit_comment,400,pycqa,astroid,PCManticore,2017-02-09 08:23:48,"You can use ``@`` to extract a particular node, instead of doing it manually, such as in this example:

```
f = extract_node('''
async def f():
   return [i async for i in...] #@
''')
# now f is the Return
```
Or you can use ``__()`` for a fine grained approach, as in:

```
f = extract_node('''
async def f():
   return __([i async for i in...])
''')
# now f is the comprehension
```",714abcc4758ff2120a0824533a2d075a8a57da69,"(None, '', u'astroid/tests/unittest_python3.py')"
19,pull_request_commit_comment,400,pycqa,astroid,PCManticore,2017-02-09 08:24:25,"A comment should be enough here. If I remember correctly, docstrings have special meaning in unittests.",714abcc4758ff2120a0824533a2d075a8a57da69,"(None, '', u'astroid/tests/unittest_python3.py')"
20,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-07 21:49:36,Initial support for asynchronous comprehensions,d50417eea03d2e0098f4309166acc4aff652f51b,
21,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-07 21:53:20,"Fix obvious regression for older interpreters, remove redundant comment",edee41c6ffbc7fddbfada91b7d0b069a46b6d648,
22,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-07 21:56:43,Fix regression part2: add default value for getattr (...),df99e25f292aa987f6c533f461666095781e6eed,
23,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-07 22:04:10,Fix bugs found by pylint,30dad28076353d8890b6542e60117d6205fc97ba,
24,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-09 18:26:02,"Merge remote-tracking branch 'PyCQA/master' into async_comprehensions

# Conflicts:
#	ChangeLog",1a12c78b5444c27ff4cea448f9a5d95bfb142842,
25,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-09 18:34:15,Fix review comments,f8eec36010a522b978567709beee8d99fa1c7316,
26,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-09 18:39:39,Reuse inherited code instead of copy-pasting it,17874b88d3836c15c25f88a974e1350412b9cc10,
27,pull_request_commit,400,pycqa,astroid,rogalski,2017-02-28 20:16:15,Disable assigned_stmts for async fors and async comprehensions,00e28c5cabb88f06844c396a37d0969b51feda8e,
28,pull_request_commit,400,pycqa,astroid,rogalski,2017-03-01 18:38:34,"Merge remote-tracking branch 'PyCQA/master' into async_comprehensions

# Conflicts:
#	ChangeLog",714abcc4758ff2120a0824533a2d075a8a57da69,
0,issue_title,403,pycqa,astroid,rogalski,2017-02-08 21:05:08,Needed for PyCQA/pylint#1320,start issue,Fix typing.NamedTuple being not callable
1,issue_closed,403,pycqa,astroid,rogalski,2017-02-19 20:04:34,,closed issue,Fix typing.NamedTuple being not callable
2,pull_request_title,403,pycqa,astroid,rogalski,2017-02-08 21:05:08,Needed for PyCQA/pylint#1320,7d3741e4324527b4c06e1bb4db63e65153ca1ed3,Fix typing.NamedTuple being not callable
3,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:09:34,"
[![Coverage Status](https://coveralls.io/builds/10062001/badge)](https://coveralls.io/builds/10062001)

Coverage remained the same at 89.304% when pulling **9f7a91baff9113188784f7ed952e831761f5c69d on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
4,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:09:34,"
[![Coverage Status](https://coveralls.io/builds/10062001/badge)](https://coveralls.io/builds/10062001)

Coverage remained the same at 89.304% when pulling **9f7a91baff9113188784f7ed952e831761f5c69d on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
5,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:09:34,"
[![Coverage Status](https://coveralls.io/builds/10062001/badge)](https://coveralls.io/builds/10062001)

Coverage remained the same at 89.304% when pulling **9f7a91baff9113188784f7ed952e831761f5c69d on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
6,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:09:34,"
[![Coverage Status](https://coveralls.io/builds/10062001/badge)](https://coveralls.io/builds/10062001)

Coverage remained the same at 89.304% when pulling **9f7a91baff9113188784f7ed952e831761f5c69d on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
7,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:23:33,"
[![Coverage Status](https://coveralls.io/builds/10062225/badge)](https://coveralls.io/builds/10062225)

Coverage remained the same at 89.304% when pulling **6c03951713cb891982de7ab152235dd9e5eae7e5 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
8,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:23:34,"
[![Coverage Status](https://coveralls.io/builds/10062225/badge)](https://coveralls.io/builds/10062225)

Coverage remained the same at 89.304% when pulling **6c03951713cb891982de7ab152235dd9e5eae7e5 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
9,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:23:34,"
[![Coverage Status](https://coveralls.io/builds/10062225/badge)](https://coveralls.io/builds/10062225)

Coverage remained the same at 89.304% when pulling **6c03951713cb891982de7ab152235dd9e5eae7e5 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
10,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:29:38,"
[![Coverage Status](https://coveralls.io/builds/10062348/badge)](https://coveralls.io/builds/10062348)

Coverage increased (+0.01%) to 89.318% when pulling **79e66536b786287adf4c0efce6823cc00039f9da on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
11,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:29:38,"
[![Coverage Status](https://coveralls.io/builds/10062348/badge)](https://coveralls.io/builds/10062348)

Coverage increased (+0.01%) to 89.318% when pulling **79e66536b786287adf4c0efce6823cc00039f9da on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
12,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:34:22,"
[![Coverage Status](https://coveralls.io/builds/10062437/badge)](https://coveralls.io/builds/10062437)

Coverage increased (+0.01%) to 89.318% when pulling **37280b4906b137dfbd8f2be4d8fce611181fa662 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
13,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:34:22,"
[![Coverage Status](https://coveralls.io/builds/10062437/badge)](https://coveralls.io/builds/10062437)

Coverage increased (+0.01%) to 89.318% when pulling **37280b4906b137dfbd8f2be4d8fce611181fa662 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
14,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:34:22,"
[![Coverage Status](https://coveralls.io/builds/10062437/badge)](https://coveralls.io/builds/10062437)

Coverage increased (+0.01%) to 89.318% when pulling **37280b4906b137dfbd8f2be4d8fce611181fa662 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
15,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:34:22,"
[![Coverage Status](https://coveralls.io/builds/10062437/badge)](https://coveralls.io/builds/10062437)

Coverage increased (+0.01%) to 89.318% when pulling **37280b4906b137dfbd8f2be4d8fce611181fa662 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
16,issue_comment,403,pycqa,astroid,coveralls,2017-02-08 21:34:22,"
[![Coverage Status](https://coveralls.io/builds/10062437/badge)](https://coveralls.io/builds/10062437)

Coverage increased (+0.01%) to 89.318% when pulling **37280b4906b137dfbd8f2be4d8fce611181fa662 on rogalski:fix-namedtuple-not-callable** into **9ee1f58ba91a52148829a781f3bfcff6f659139e on PyCQA:master**.
",,
17,issue_comment,403,pycqa,astroid,rogalski,2017-02-19 20:04:32,I'll close it - it's much better solved by #390,,
18,pull_request_commit_comment,403,pycqa,astroid,rogalski,2017-02-08 21:26:35,"I don't like this early exit, but on the other hand `typing` is known to be actively developed, so I don't see much value in chasing issues related to older version of library code...",7d3741e4324527b4c06e1bb4db63e65153ca1ed3,"(None, '', u'astroid/tests/unittest_inference.py')"
19,pull_request_commit_comment,403,pycqa,astroid,PCManticore,2017-02-09 08:48:36,What is the reason for this change? ,7d3741e4324527b4c06e1bb4db63e65153ca1ed3,"(5, '', u'astroid/bases.py')"
20,pull_request_commit_comment,403,pycqa,astroid,PCManticore,2017-02-09 08:50:44,"I don't like it either. Does this happen with older versions of ``typing``? We should, probably, pin it to a version that doesn't give us too much trouble.",7d3741e4324527b4c06e1bb4db63e65153ca1ed3,"(None, '', u'astroid/tests/unittest_inference.py')"
21,pull_request_commit_comment,403,pycqa,astroid,rogalski,2017-02-09 22:06:30,typing.NamedTuple was inferred as not callable when class_context was False,7d3741e4324527b4c06e1bb4db63e65153ca1ed3,"(5, '', u'astroid/bases.py')"
22,pull_request_commit_comment,403,pycqa,astroid,PCManticore,2017-02-13 22:45:03,"Yeah, but I'm asking from a protocol perspective. ``class_context`` is False, since the lookup is done on the instance, thus it should not go through the metaclass lookup and so on. What I'm asking is why typing.NamedTuple is special. Is it an instance or a class? If it is an Instance, how come it has a ``__call__`` defined in the metaclass (I presume), that it can access in this place? Where does its ``__call__`` come from? ",7d3741e4324527b4c06e1bb4db63e65153ca1ed3,"(5, '', u'astroid/bases.py')"
23,pull_request_commit,403,pycqa,astroid,rogalski,2017-02-08 21:04:29,Fix typing.NamedTuple being not callable,9f7a91baff9113188784f7ed952e831761f5c69d,
24,pull_request_commit,403,pycqa,astroid,rogalski,2017-02-08 21:17:01,Rewrite a test to check if asserted behaviour is what interpreter does,6c03951713cb891982de7ab152235dd9e5eae7e5,
25,pull_request_commit,403,pycqa,astroid,rogalski,2017-02-08 21:24:20,"UT: If one of inferred is Uninferable, skip check for being callable",79e66536b786287adf4c0efce6823cc00039f9da,
26,pull_request_commit,403,pycqa,astroid,rogalski,2017-02-08 21:29:20,Fix pylon warning,37280b4906b137dfbd8f2be4d8fce611181fa662,
27,pull_request_commit,403,pycqa,astroid,rogalski,2017-02-09 22:26:24,Merge branch 'master' into fix-namedtuple-not-callable,b9d4879ca962838bb5803e0408f0367234a789d3,
28,pull_request_commit,403,pycqa,astroid,rogalski,2017-02-09 22:27:55,run tests for named tuple being callable only in python 3.6+,7d3741e4324527b4c06e1bb4db63e65153ca1ed3,
0,issue_title,393,pycqa,astroid,cdunklau,2017-01-29 19:00:52,"Looks like astroid doesn't yet support PEP 526 variable type hints, new in Python 3.6

### Steps to reproduce

1. Put the code `myvar: int` in a file.
2. Run pylint against that file

### Current behavior

Pylint crashes with this traceback. Appears to point at the new node introduced in Python 3.6's AST: `AnnAssign(expr target, expr annotation, expr? value, int simple)`

```
Traceback (most recent call last):
  File ""/Users/cdunklau/Development/pngdoctor/.tox/style/lib/python3.6/site-packages/pylint/lint.py"", line 927, in get_ast
    return MANAGER.ast_from_file(filepath, modname, source=True)
  File ""/Users/cdunklau/Development/pngdoctor/.tox/style/lib/python3.6/site-packages/astroid/manager.py"", line 86, in ast_from_file
    return AstroidBuilder(self).file_build(filepath, modname)
  File ""/Users/cdunklau/Development/pngdoctor/.tox/style/lib/python3.6/site-packages/astroid/builder.py"", line 141, in file_build
    module = self._data_build(data, modname, path)
  File ""/Users/cdunklau/Development/pngdoctor/.tox/style/lib/python3.6/site-packages/astroid/builder.py"", line 185, in _data_build
    module = builder.visit_module(node, modname, node_file, package)
  File ""/Users/cdunklau/Development/pngdoctor/.tox/style/lib/python3.6/site-packages/astroid/rebuilder.py"", line 154, in visit_module
    newnode.body = [self.visit(child, newnode) for child in node.body]
  File ""/Users/cdunklau/Development/pngdoctor/.tox/style/lib/python3.6/site-packages/astroid/rebuilder.py"", line 154, in <listcomp>
    newnode.body = [self.visit(child, newnode) for child in node.body]
  File ""/Users/cdunklau/Development/pngdoctor/.tox/style/lib/python3.6/site-packages/astroid/rebuilder.py"", line 165, in visit
    visit_method = getattr(self, visit_name)
AttributeError: 'TreeRebuilder3k' object has no attribute 'visit_annassign'
************* Module pylint_breaks_on_AnnAssign
F:  1, 0: <class 'AttributeError'>: 'TreeRebuilder3k' object has no attribute 'visit_annassign' (astroid-error)
```

### Expected behavior

No crash, perhaps a warning about this not being supported yet?


### Pylint and Astroid Versions
- pylint 1.6.5,
- astroid 1.4.9
- Python 3.6.0 (default, Jan  9 2017, 19:38:03)
",start issue,Crash when trying to interpret PEP 526 variable type hints
1,issue_closed,393,pycqa,astroid,PCManticore,2017-02-09 08:58:46,,closed issue,Crash when trying to interpret PEP 526 variable type hints
2,issue_comment,393,pycqa,astroid,rr-,2017-01-29 19:30:41,"""I have no idea what I'm doing"" kind of patch:

```diff
diff --git a/astroid/node_classes.py b/astroid/node_classes.py
index fb92849..3d5c4ec 100644
--- a/astroid/node_classes.py
+++ b/astroid/node_classes.py
@@ -1051,6 +1051,19 @@ class Assign(mixins.AssignTypeMixin, Statement):
         self.value = value
 
 
+class AnnAssign(mixins.AssignTypeMixin, Statement):
+    """"""class representing an AnnAssign node""""""
+    _astroid_fields = ('targets', 'value', 'annotation',)
+    targets = None
+    value = None
+    annotation = None
+
+    def postinit(self, targets=None, value=None, annotation=None):
+        self.targets = targets
+        self.value = value
+        self.annotation = annotation
+
+
 class AugAssign(mixins.AssignTypeMixin, Statement):
     """"""class representing an AugAssign node""""""
     _astroid_fields = ('target', 'value')
diff --git a/astroid/nodes.py b/astroid/nodes.py
index 3397294..861b0a6 100644
--- a/astroid/nodes.py
+++ b/astroid/nodes.py
@@ -28,7 +28,7 @@ on ImportFrom and Import :
 # pylint: disable=unused-import,redefined-builtin
 
 from astroid.node_classes import (
-    Arguments, AssignAttr, Assert, Assign,
+    Arguments, AssignAttr, Assert, Assign, AnnAssign,
     AssignName, AugAssign, Repr, BinOp, BoolOp, Break, Call, Compare,
     Comprehension, Const, Continue, Decorators, DelAttr, DelName, Delete,
     Dict, Expr, Ellipsis, EmptyNode, ExceptHandler, Exec, ExtSlice, For,
@@ -56,7 +56,7 @@ from astroid.scoped_nodes import (
 ALL_NODE_CLASSES = (
     AsyncFunctionDef, AsyncFor, AsyncWith, Await,
 
-    Arguments, AssignAttr, Assert, Assign, AssignName, AugAssign,
+    Arguments, AssignAttr, Assert, Assign, AnnAssign, AssignName, AugAssign,
     Repr, BinOp, BoolOp, Break,
     Call, ClassDef, Compare, Comprehension, Const, Continue,
     Decorators, DelAttr, DelName, Delete,
diff --git a/astroid/protocols.py b/astroid/protocols.py
index 4058802..a6e6a97 100644
--- a/astroid/protocols.py
+++ b/astroid/protocols.py
@@ -357,6 +357,7 @@ def assign_assigned_stmts(self, node=None, context=None, asspath=None):
                              assign_path=asspath, context=context))
 
 nodes.Assign.assigned_stmts = assign_assigned_stmts
+nodes.AnnAssign.assigned_stmts = assign_assigned_stmts
 nodes.AugAssign.assigned_stmts = assign_assigned_stmts
 
 
diff --git a/astroid/rebuilder.py b/astroid/rebuilder.py
index 4b3506b..f25c794 100644
--- a/astroid/rebuilder.py
+++ b/astroid/rebuilder.py
@@ -214,6 +214,17 @@ class TreeRebuilder(object):
                          self.visit(node.value, newnode))
         return newnode
 
+    def visit_annassign(self, node, parent):
+        """"""visit a AnnAssign node by returning a fresh instance of it""""""
+        newnode = nodes.AnnAssign(node.lineno, node.col_offset, parent)
+        annotation = None
+        if node.annotation:
+            annotation = self.visit(node.annotation, newnode)
+        newnode.postinit([self.visit(node.target, newnode)],
+                         self.visit(node.value, newnode),
+                         annotation)
+        return newnode
+
     def visit_assignname(self, node, parent, node_name=None):
         '''visit a node and return a AssignName node'''
         newnode = nodes.AssignName(node_name, getattr(node, 'lineno', None),
```

This seems to work and does not complain about unused imports in scenarios like this:

```python
from typing import Optional
test: Optional[str] = None
```

(where the imported `Optional` is used only in variable annotations)",,
3,issue_comment,393,pycqa,astroid,rogalski,2017-01-30 08:39:49,"@rr- do you mind creating a ""proper"" pull request? At least we can start with code review and making change ready for merge.",,
4,issue_comment,393,pycqa,astroid,rr-,2017-01-30 08:40:57,Yes sir,,
5,issue_comment,393,pycqa,astroid,PCManticore,2017-02-09 08:58:46,"Thanks to @rr-, this now works in master branch.",,
0,issue_title,401,pycqa,astroid,rogalski,2017-02-08 12:28:52,"They generate lots of noise, and Pylint coveralls configuration seems to be more user-friendly.",start issue,Reconfigure coveralls to skip commenting on PRs
1,issue_closed,401,pycqa,astroid,PCManticore,2017-02-09 07:53:14,,closed issue,Reconfigure coveralls to skip commenting on PRs
2,issue_comment,401,pycqa,astroid,PCManticore,2017-02-09 07:53:14,"Done! This was annoying me too, but I couldn't find the impetus to disable it. ",,
0,issue_title,397,pycqa,astroid,rogalski,2017-02-05 12:31:49,Fix PyCQA/pylint#1312,start issue,Fix namespace population when wildcard import is used
1,issue_closed,397,pycqa,astroid,rogalski,2017-02-05 12:51:58,,closed issue,Fix namespace population when wildcard import is used
2,pull_request_title,397,pycqa,astroid,rogalski,2017-02-05 12:31:49,Fix PyCQA/pylint#1312,55a90c5658b1e314c5f058e4bee4edfba02c5e51,Fix namespace population when wildcard import is used
3,pull_request_merged,397,pycqa,astroid,rogalski,2017-02-05 12:51:58,Fix namespace population when wildcard import is used,3e6ef99928137a396a6ee9c75351f4194b2471e8,Pull request merge from rogalski/astroid:import_all to PyCQA/astroid:master
