,rectype,issueid,project_owner,project_name,actor,time,text,action,title
4,issue_comment,26,pycqa,astroid,pylint-bot,2014-04-23 14:35:48,"_Original comment by_ **David Shea (BitBucket: [davidshea](http://bitbucket.org/davidshea), GitHub: @davidshea?)**:

---

Duplicate of #25.
",,
0,issue_title,82,pycqa,astroid,pylint-bot,2015-03-13 23:59:09,"Originally reported by: **Daniel Balparda (BitBucket: [balparda](http://bitbucket.org/balparda), GitHub: @balparda?)**

---

After issue #59 the ""ability to optimize small ast subtrees, with the first use in the optimization of multiple BinOp nodes"" was added. We have a pylint checker that defines a visit_binop() to catch things like:
print 'a' + 'b'
print 'a' + 'b' 'c'
print 'a' 'b' + 'c'
print 'a' + 'b' + 'c'
The idea is to warn against explicit string concatenations. After v1.3.5 the last example comes as:
node.as_string() -> ""print 'abc'""
This means out visit_binop() is never called. This may be a problem not worth fixing but it is an issue nonetheless. Thanks.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/82
",start issue,The new BinOp optimization in 1.3.5 kills pylint's ability to warn on 'a'+'b'+'c'
1,issue_closed,82,pycqa,astroid,pylint-bot,2015-12-09 05:53:04,,closed issue,The new BinOp optimization in 1.3.5 kills pylint's ability to warn on 'a'+'b'+'c'
2,issue_comment,82,pycqa,astroid,pylint-bot,2015-03-13 23:11:03,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Interesting use case.  A flag that disables the optimisation will help? Something along the lines of `manager.disable_ast_optimisation`, which needs to be set to True in your checker. Another solution would be for the peephole optimizer to obtain the joined string only if there are more than `n` nodes involved in the operation, but I don't think this one deserves the hassle. 
",,
3,issue_comment,82,pycqa,astroid,pylint-bot,2015-03-13 23:22:10,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

In fact, it should be `True` by default and should be enabled only if the user wants to get rid of the maximum recursion depth problem.
",,
4,issue_comment,82,pycqa,astroid,pylint-bot,2015-03-13 23:23:37,"_Original comment by_ **Daniel Balparda (BitBucket: [balparda](http://bitbucket.org/balparda), GitHub: @balparda?)**:

---

A flag disabling it would solve the issue fine. That is what we (Google) will do internally to go around this problem anyway, so I see no problem in having a public mechanism to do this.
",,
5,issue_comment,82,pycqa,astroid,pylint-bot,2015-03-14 15:31:48,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Add a new option to AstroidManager for controlling the AST peephole optimizer

The new option, 'optimize_ast', controls if peephole optimizer should be enabled or not.
This prevents a regression, where the visit_binop method wasn't called
anymore with astroid 1.3.5, due to the differences in the resulting AST.
Closes issue #82.
",,
6,issue_comment,82,pycqa,astroid,pylint-bot,2015-03-14 15:51:44,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

And this commit for Pylint https://bitbucket.org/logilab/pylint/commits/d3153c4d948290940ecf75077e7e47e1d5aed405. I'll follow with a new release shortly.
",,
0,issue_title,147,pycqa,astroid,pylint-bot,2015-07-03 15:47:23,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

The current state of the project is far from being good, mostly due to circular dependencies between a lot of components, which leads to low reusability and ugly design hacks:
- Instance.getitem depends on CallContext, which is in inference.py. CallContext depends on nodes.py, which depends on bases.py.
- LookupMixin depends on AssName and DelName from node_classes, moving it in mixins.py is not possible,
- the monkey patching of inference functions in inference.py as well as assigned_stmts in protocols.py is horrendous. I'm thinking on having an InferenceVisitor, which should be enough to clean up this mess.
- lots of other small dependencies (I don't remember all of them right now)

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/147
",start issue,Lots of circular dependencies in the project
1,issue_closed,147,pycqa,astroid,pylint-bot,2015-12-09 05:54:07,,closed issue,Lots of circular dependencies in the project
2,issue_comment,147,pycqa,astroid,pylint-bot,2015-11-07 13:08:30,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Most of the circular dependencies are fixed in bookmark 2.0. The idea through this get fixed was to use virtual base classes for nodes and other objects, which means that object needs to register itself as a concrete implementation of one or more virtual base classes. This means that isinstance can be used with virtual base classes now, rather than with concrete objects, which removed almost all the dependencies we had in the project. Another pain was the use of monkey patching in inference.py and protocols.py, which is now removed by implementing dispatch methods on virtual base classes instead. There were some places though where we needed the concrete node classes in order to build nodes during inference, which is solved with dependency injection: in node_classes, when these functions are called, we pass the current module as an extra argument. 

Solving this issue also meant the separation of nodes from runtime objects, which now live in two separate namespaces, astroid.tree respectively astroid.interpreter.
",,
0,issue_title,14,pycqa,astroid,pylint-bot,2014-01-29 07:05:16,"Originally reported by: **Antony Lee (BitBucket: [anntzer](http://bitbucket.org/anntzer), GitHub: @anntzer?)**

---

```
#!python
from abc import ABCMeta

class C(metaclass=ABCMeta):
    pass

def f(arg: ABCMeta):
    pass
```

Pylint doesn't detect either use of ABCMeta and warns that the import is unused.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/14
",start issue,Spurious unused-import warning when imported variable is used as metaclass or as function annotation
1,issue_closed,14,pycqa,astroid,pylint-bot,2015-12-09 05:51:48,,closed issue,Spurious unused-import warning when imported variable is used as metaclass or as function annotation
2,issue_comment,14,pycqa,astroid,pylint-bot,2014-01-29 06:24:16,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

This belongs to Pylint tracker (https://bitbucket.org/logilab/pylint/issues/new).
",,
3,issue_comment,14,pycqa,astroid,pylint-bot,2014-02-01 12:47:02,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

There's https://bitbucket.org/logilab/pylint/issue/143 for this issue.
",,
0,issue_title,124,pycqa,astroid,pylint-bot,2015-06-20 15:05:34,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

```
#!python

class A:
    def __getitem__(self, index):
         return index + 1

a = A()
a[4] # this should be five
```

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/124
",start issue,Understand instance.__getitem__
1,issue_closed,124,pycqa,astroid,pylint-bot,2015-12-09 05:53:48,,closed issue,Understand instance.__getitem__
2,issue_comment,124,pycqa,astroid,pylint-bot,2015-07-01 20:08:56,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Add support for inferring subscript on instances, which will  use **getitem**. Closes issue #124.
",,
3,issue_comment,124,pycqa,astroid,pylint-bot,2015-11-14 17:53:53,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Add support for inferring subscript on instances, which will  use **getitem**. Closes issue #124.
",,
0,issue_title,106,pycqa,astroid,pylint-bot,2015-06-03 20:55:41,"Originally reported by: **Anonymous**

---

Adding python2.7/lib-dynload to the pythonpath, depending on its location (default, virtualenv), breaks what MANAGER.ast_from_module_name('datetime') returns.

Test code:

```
#!shell
(isc)vhermecz@vhermecz-utosh:~$ export PYTHONPATH='/usr/lib/python2.7/lib-dynload'
(isc)vhermecz@vhermecz-utosh:~$ python
Python 2.7.6 (default, Mar 22 2014, 22:59:56) 
[GCC 4.8.2] on linux2
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> from astroid import MANAGER, scoped_nodes, nodes, inference_tip
>>> MANAGER.ast_from_module_name('datetime').locals
{'timedelta': [<Class(timedelta) l.0 [datetime] at 0x7f0c33750a50>], 'MAXYEAR': [<Const(MAXYEAR) l.0 [datetime] at 0x7f0c33a11510>], 'datetime': [<Class(datetime) l.0 [datetime] at 0x7f0c33a11610>], 'date': [<Class(date) l.0 [datetime] at 0x7f0c33a115d0>], 'datetime_CAPI': [<EmptyNode(datetime_CAPI) l.0 [datetime] at 0x7f0c339c38d0>], 'tzinfo': [<Class(tzinfo) l.0 [datetime] at 0x7f0c3375cc90>], 'time': [<Class(time) l.0 [datetime] at 0x7f0c33750a10>], 'MINYEAR': [<Const(MINYEAR) l.0 [datetime] at 0x7f0c33a11550>], '__package__': [<Const(__package__) l.0 [datetime] at 0x7f0c33a11590>]}
>>> import datetime
>>> datetime.__file__
'/usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so'
>>> exit()
(isc)vhermecz@vhermecz-utosh:~$ export PYTHONPATH='/home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload'
(isc)vhermecz@vhermecz-utosh:~$ python
Python 2.7.6 (default, Mar 22 2014, 22:59:56) 
[GCC 4.8.2] on linux2
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> from astroid import MANAGER, scoped_nodes, nodes, inference_tip
>>> MANAGER.ast_from_module_name('datetime').locals
{}
>>> import datetime
>>> datetime.__file__
'/home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so'
>>> exit()
(isc)vhermecz@vhermecz-utosh:~$ diff /home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so /usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so | wc -l
0
(isc)vhermecz@vhermecz-utosh:~$ diff /home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so /usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
(isc)vhermecz@vhermecz-utosh:~$ ll /home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so /usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
-rw-r--r-- 1 root root 109232 Mar 22  2014 /home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
-rw-r--r-- 1 root root 109232 Mar 22  2014 /usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
(isc)vhermecz@vhermecz-utosh:~$ md5sum /home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so /usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
e8c03b647ec98b8d272134581c92d667  /home/vhermecz/.virtualenvs/isc/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
e8c03b647ec98b8d272134581c92d667  /usr/lib/python2.7/lib-dynload/datetime.x86_64-linux-gnu.so
```

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/106
",start issue,dynload datetime problem
1,issue_closed,106,pycqa,astroid,pylint-bot,2015-12-09 05:53:33,,closed issue,dynload datetime problem
2,issue_comment,106,pycqa,astroid,pylint-bot,2015-06-03 19:04:45,"_Original comment by_ **Vajk Hermecz (BitBucket: [vhermecz](http://bitbucket.org/vhermecz), GitHub: @vhermecz?)**:

---

I've created the issue, sorry for not logging in before doing so. - vhermecz
",,
3,issue_comment,106,pycqa,astroid,pylint-bot,2015-06-05 21:11:26,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

There's nothing wrong with how astroid behaves regarding to PYTHONPATH and datetime.

In astroid.modutils, we're retrieving the locations where the standard library is expected to be, using disutils.sysconfig.get_python_lib. Whenever a module should be loaded using astroid, we're looking to see if we can find it in one of those locations. If so, we know the module is a builtin and we can safely load it if it's an extension module. In the current case, the module will not be marked as a builtin, since PYTHONPATH is not taken in consideration when the standard library paths are retrieved and thus it will be an empty module, due to the fact that it is an extension modules and they aren't loaded automatically if they aren't builtins.

At this point, you can set MANAGER.extension_package_whitelist to ('datetime', ) and that should load this module properly from the extra PYTHONPATH.
",,
0,issue_title,162,pycqa,astroid,pylint-bot,2015-07-13 22:32:16,"Originally reported by: **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**

---

visit_assign in the rebuilder is currently using the stdlib ast node types to assign the type attribute on astroid function nodes.  This should be internalized to one of the node classes rather than being an external assignment.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/162
",start issue,Move the method type determination logic from visit_assign to one of the node classes.
1,issue_closed,162,pycqa,astroid,pylint-bot,2015-12-09 05:54:21,,closed issue,Move the method type determination logic from visit_assign to one of the node classes.
2,issue_comment,162,pycqa,astroid,pylint-bot,2015-08-05 21:58:41,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Move the determination of a function type from rebuilder to Function.type.

Closes issue #162.
",,
3,issue_comment,162,pycqa,astroid,pylint-bot,2015-11-14 17:53:53,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Move the determination of a function type from rebuilder to Function.type.

Closes issue #162.
",,
0,issue_title,225,pycqa,astroid,pylint-bot,2015-10-26 04:27:36,"Originally reported by: **Pavel Roskin (BitBucket: [pavel_roskin](http://bitbucket.org/pavel_roskin))**

---

The current astroid cannot be installed with Python2 because `funcsigs` is misspelled as `funcigs` in `astroid/__pkginfo__.py`

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/225
",start issue,"""funcsigs"" misspelled as ""funcigs"", python 2 support broken"
1,issue_closed,225,pycqa,astroid,pylint-bot,2015-12-09 05:55:27,,closed issue,"""funcsigs"" misspelled as ""funcigs"", python 2 support broken"
2,issue_comment,225,pycqa,astroid,pylint-bot,2015-10-26 03:42:22,"_Original comment by_ **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**:

---

Thanks for the report.  Are you trying to install using the @ bookmark/head?  The other bookmarks in the repository are under development and thus at any point may well be broken, but the @ bookmark should always point to a working changeset.  (If you're pulling and not getting all the bookmarks, something else is going on.)
",,
3,issue_comment,225,pycqa,astroid,pylint-bot,2015-10-26 04:14:57,"_Original comment by_ **Pavel Roskin (BitBucket: [pavel_roskin](http://bitbucket.org/pavel_roskin))**:

---

It's embarrassing to admit, today is the first day I heard of bookmarks. I run ""hg pull -u"" regularly on the checked out repositories. I notices that hg complained of something ""non-linear"", so I forced the update. Then I could not install astroid. I could quickly find out the reason. Then I forked astroid to submit a pull request. But my fork does not have that issue, it's behind the original repository. As I understand, bookmarks are lightweight branches, and I got to an experimental branch accidentally.
",,
4,issue_comment,225,pycqa,astroid,pylint-bot,2015-10-26 04:53:27,"_Original comment by_ **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**:

---

Fixed in 68d51cfd7930.
",,
0,issue_title,76,pycqa,astroid,pylint-bot,2015-01-24 21:17:17,"Originally reported by: **Thomas Waldmann (BitBucket: [thomaswaldmann](http://bitbucket.org/thomaswaldmann), GitHub: @thomaswaldmann?)**

---

See: https://github.com/letsencrypt/lets-encrypt-preview/issues/187

I know you state compatibility with 2.7 only (and not 2.6), but nevertheless it has worked until 1.3.3.

So if it is no big thing, please fix it.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/76
",start issue,python2.6 compatibility
1,issue_closed,76,pycqa,astroid,pylint-bot,2015-12-09 05:52:57,,closed issue,python2.6 compatibility
2,issue_comment,76,pycqa,astroid,pylint-bot,2015-01-26 22:54:04,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Minimal syntactic compatibility with Python 2.6. Closes issue #76.
",,
0,issue_title,223,pycqa,astroid,pylint-bot,2015-10-23 18:15:04,"Originally reported by: **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**

---

I think ""CONST_CLS"" is a bit of a misnomer, primarily because the container types (lists, sets, tuples, and dicts) aren't in any sense constants in their actual use in ASTs.  Not only are lists, sets, and dicts mutable, tuples can contain mutable objects, and it's perfectly possible to build an AST where they contain objects that depend on arbitrary other AST properties and any runtime complications you want.  A closer-to-accurate description would be that CONST_CLS contains builtin types that have their own AST nodes because they have special syntactic forms in Python, so list because of [] but not frozenset because frozensets can only be built by calling the constructor, but this isn't accurate either because Ellipsis isn't listed in CONST_CLS even though it has a special syntactic form, ..., while None and NotImplemented are included even though they have no special syntactic form.
- Split CONST_CLS into at least two dictionaries, one for builtin types that are not containers and the other for builtin containers with AST nodes.  I'll propose the name scalars for the former, from Perl.  Note that all of the former are represented in astroid with Const nodes except for Ellipsis.  I don't know what to call the latter that's accurate and not overly verbose.
- Consider renaming node_classes.Const Scalar.  (Though, maybe we should have a discussion about type dispatch and how astroid merged types in UnaryOp, BinOp, and Const.)
- Update const_factory to do stricter input validation to ensure it only builds actual constants.
- Write a new function in raw_building that processes containers with non-constant values.  (As a subcase, this will handle scalars and containers of scalars, so maybe just eliminate const_factory in favor of the new function?)

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/223
",start issue,CONST_CLS and const_factory issues
1,issue_closed,223,pycqa,astroid,pylint-bot,2015-12-09 05:55:25,,closed issue,CONST_CLS and const_factory issues
2,issue_comment,223,pycqa,astroid,pylint-bot,2015-10-24 13:28:39,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Ellipsis is not listed into CONST_CLS, since it's already an AST node. Unfortunately, None and NotImplemented are just Name nodes in the AST.

I don't like the term scalar **at all**. It's so opaque if you don't know Perl or other language where it is named so and it makes the situation worse, because now when I read the code, I have to look what a scalar is. We should try to keep away from this kind of names.

I think what would make more sense is to just get rid of const_factory and always create the nodes by hand, which will not be a problem anyway after the zipper changes are merged. Also the current const_factory is buggy, since it doesn't store the metadata (parent, lineno, col_offset).

So this means that the CONST_CLS can just be removed. As well as _CONST_PROXY, by changing each node to define a _proxied method instead (List, Set and so on). The same for Const nodes, where _proxied will just dispatch to the underlying value for finding out what it should be. 

Please let me know if something is unclear.
",,
3,issue_comment,223,pycqa,astroid,pylint-bot,2015-10-26 04:55:37,"_Original comment by_ **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**:

---

CONST_CLS and const_factory are removed in 68d51cfd7930.  const_factory is replaced with a combination of direct calls to node constructors and the new raw_building.ast_from_object() function.
",,
0,issue_title,128,pycqa,astroid,pylint-bot,2015-06-20 15:12:04,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

Given this code, A.getattr('**mro**') doesn't actually return the mro, but the ancestors
as returned by Class.ancestors(). This should call Class.mro() instead.

```
#!python

from astroid.test_utils import extract_node
n = extract_node('''
class A:
   pass
''')
print(n.getattr('__mro__'))
```

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/128
",start issue,Class.getattr('__mro__') doesn't actually return the mro
1,issue_closed,128,pycqa,astroid,pylint-bot,2015-12-09 05:53:51,,closed issue,Class.getattr('__mro__') doesn't actually return the mro
2,issue_comment,128,pycqa,astroid,pylint-bot,2015-10-26 14:17:33,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Closed by https://bitbucket.org/logilab/astroid/commits/aab2116ebe0b80a096b111d2e6765b47bc992d12
",,
3,issue_comment,128,pycqa,astroid,pylint-bot,2015-10-26 14:25:32,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Class.getattr('**mro**') returns the actual MRO.

Also, Class.getattr('**bases**') returns actual bases.
It previously didn't work correctly, because it was putting the
entire ancestors into the Tuple object and it put those classes
into the wrong attribute.
Closes issue #128.
",,
4,issue_comment,128,pycqa,astroid,pylint-bot,2015-11-19 13:22:50,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Class.getattr('**mro**') returns the actual MRO.

Also, Class.getattr('**bases**') returns actual bases.
It previously didn't work correctly, because it was putting the
entire ancestors into the Tuple object and it put those classes
into the wrong attribute.
Closes issue #128.
",,
0,issue_title,296,pycqa,astroid,lmedioni,2015-12-16 10:21:24,"solves issue #265
",start issue,Add information about parent module to the elements defined in it
1,issue_closed,296,pycqa,astroid,PCManticore,2015-12-17 18:01:29,,closed issue,Add information about parent module to the elements defined in it
2,pull_request_title,296,pycqa,astroid,lmedioni,2015-12-16 10:21:24,"solves issue #265
",058a287405390f9c7562c9eb2b3a7c8fc589e7a1,Add information about parent module to the elements defined in it
3,pull_request_merged,296,pycqa,astroid,PCManticore,2015-12-17 18:01:29,Add information about parent module to the elements defined in it,28703f98ced82b46697a93117f9d349dc352c0a2,Pull request merge from lmedioni/astroid:issue265 to PyCQA/astroid:master
4,issue_comment,296,pycqa,astroid,PCManticore,2015-12-17 18:01:35,"Thanks!
",,
5,pull_request_commit,296,pycqa,astroid,laura.medioni@logilab.fr,2015-12-16 10:18:22,"Add information about parent module to the elements defined in this module

solves issue #265",058a287405390f9c7562c9eb2b3a7c8fc589e7a1,
0,issue_title,63,pycqa,astroid,pylint-bot,2014-11-28 17:09:50,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

We should add support for six.moves in astroid.brain. Running Pylint over a codebase which uses a lot of six.moves modules yields too many no-name-in-module. Here's how six.moves add its attributes:

```
#!python

for attr in _moved_attributes:
    setattr(_MovedItems, attr.name, attr)
    if isinstance(attr, MovedModule):
        _importer._add_module(attr, ""moves."" + attr.name)
del attr

_MovedItems._moved_attributes = _moved_attributes

moves = _MovedItems(__name__ + "".moves"")
```

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/63
",start issue,"Add support for six,moves"
1,issue_closed,63,pycqa,astroid,pylint-bot,2015-12-09 05:52:44,,closed issue,"Add support for six,moves"
2,issue_comment,63,pycqa,astroid,pylint-bot,2014-12-18 14:50:50,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Add brain tips for six.moves. Closes issue #63.
",,
0,issue_title,157,pycqa,astroid,pylint-bot,2015-07-10 16:42:47,"Originally reported by: **h w (BitBucket: [vvh](http://bitbucket.org/vvh), GitHub: @vvh?)**

---

Hi,

with pylint 1.1.0 and  astroid 1.0.1 I can check the following code snippet:

```
#!python
import posix_ipc

class MyQueue(posix_ipc.MessageQueue):
    def __init__(self, p_name = ""/MyQueue"", p_flags = posix_ipc.O_CREAT, p_mode = 0o600, p_max_messages = 10, p_max_message_size = 8192, p_read = True, p_write = True):
        posix_ipc.MessageQueue.__init__(self, p_name, p_flags, p_mode, p_max_messages, p_max_message_size, p_read, p_write)


def main():
    l_myq = MyQueue()
    del l_myq


if __name__ == '__main__':
    main()
```

The pylint returns:

```
#!bash

$ pylint --disable C,R --reports=no pylint-posix_ipc.py
No config file found, using default configuration
$
```

With the recent versions (astroid 1.3.6 and pylint 1.4.4) I get the following errors:

```
#!bash

$ pylint --disable C,R --reports=no pylint-posix_ipc.py
No config file found, using default configuration
************* Module pylint-posix_ipc
E:  3,14: Module 'posix_ipc' has no 'MessageQueue' member (no-member)
E:  4,54: Module 'posix_ipc' has no 'O_CREAT' member (no-member)
E:  5, 8: Module 'posix_ipc' has no 'MessageQueue' member (no-member)
$
```

It look like that astroid/pylint no longer detects members of the posix_ipc module. I use Python 3.3.2+.

Any ideas?

Thank you!

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/157
",start issue,Since astroid 1.1.0 posix_ipc module can't checked.
1,issue_closed,157,pycqa,astroid,pylint-bot,2015-12-09 05:54:16,,closed issue,Since astroid 1.1.0 posix_ipc module can't checked.
