,rectype,issueid,project_owner,project_name,actor,time,text,action,title
10,pull_request_commit,384,pycqa,astroid,degustaf,2017-01-01 08:03:42,Make ClassDefs support keyword arguments.,cd6e1d65273c0cf43c394ce169b9cfff6ff5a35f,
0,issue_title,385,pycqa,astroid,euresti,2017-01-04 05:02:26,"Essentially, implement the getitem method in ClassDef which returns the correct value.

Fixes #348
",start issue,Implement __getitem__ inference for classes (using the metaclass)
1,issue_closed,385,pycqa,astroid,PCManticore,2017-01-22 12:49:59,,closed issue,Implement __getitem__ inference for classes (using the metaclass)
2,pull_request_title,385,pycqa,astroid,euresti,2017-01-04 05:02:26,"Essentially, implement the getitem method in ClassDef which returns the correct value.

Fixes #348
",8465159364fb994e3828d8db6473f458e18372a2,Implement __getitem__ inference for classes (using the metaclass)
3,issue_comment,385,pycqa,astroid,coveralls,2017-01-04 05:06:50,"
[![Coverage Status](https://coveralls.io/builds/9511543/badge)](https://coveralls.io/builds/9511543)

Coverage increased (+0.006%) to 89.259% when pulling **795d78506c687acf392b417f3630c968c07da5cf on euresti:classdef_getitem** into **7ec66f514de82b7a0b941dfb012403e92ee6e419 on PyCQA:master**.
",,
4,issue_comment,385,pycqa,astroid,euresti,2017-01-04 15:53:41,"Hmm that's copy pasted from another method, should I fix the comment there
too?


On Jan 4, 2017 1:22 AM, ""Claudiu Popa"" <notifications@github.com> wrote:

> *@PCManticore* commented on this pull request.
> ------------------------------
>
> In astroid/scoped_nodes.py
> <https://github.com/PyCQA/astroid/pull/385#pullrequestreview-15077137>:
>
> > @@ -1509,6 +1510,29 @@ def _valid_getattr(node):
>                  pass
>          return False
>
> +    def getitem(self, index, context=None):
> +        """"""Return the inference of a subscript.
> +
> +        This is basically looking up the method in the metaclass and calling it.
> +        """"""
> +        try:
> +            methods = dunder_lookup.lookup(self, '__getitem__')
> +        except exceptions.AttributeInferenceError as error:
> +            util.reraise(exceptions.InferenceError(**vars(error)))
> +
> +        method = methods[0]
> +        # Rewrap index to Const for this case
>
> This comment does not seem true in this context, since we are not wrapping
> anything in Const.
>
> —
> You are receiving this because you authored the thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/PyCQA/astroid/pull/385#pullrequestreview-15077137>,
> or mute the thread
> <https://github.com/notifications/unsubscribe-auth/ABCCAiKhIQrPyywSX9blICMyx-Mv_aV7ks5rO2TngaJpZM4LaSsV>
> .
>
",,
5,issue_comment,385,pycqa,astroid,coveralls,2017-01-05 15:41:58,"
[![Coverage Status](https://coveralls.io/builds/9536633/badge)](https://coveralls.io/builds/9536633)

Coverage increased (+0.006%) to 89.259% when pulling **8465159364fb994e3828d8db6473f458e18372a2 on euresti:classdef_getitem** into **7ec66f514de82b7a0b941dfb012403e92ee6e419 on PyCQA:master**.
",,
6,issue_comment,385,pycqa,astroid,euresti,2017-01-05 20:37:07,Fixed the comment. What do you think?,,
7,issue_comment,385,pycqa,astroid,PCManticore,2017-01-22 12:49:59,Thank you for this! I merged this manually.,,
8,pull_request_commit_comment,385,pycqa,astroid,PCManticore,2017-01-04 09:22:47,"This comment does not seem true in this context, since we are not wrapping anything in Const.",8465159364fb994e3828d8db6473f458e18372a2,"(None, '', u'astroid/scoped_nodes.py')"
9,pull_request_commit,385,pycqa,astroid,david@dropbox.com,2017-01-04 04:54:36,"Implement __getitem__ inference for classes (using the metaclass)

Essentially implement the getitem method in ClassDef which returns the correct value.

Fixes #348",8465159364fb994e3828d8db6473f458e18372a2,
0,issue_title,381,pycqa,astroid,rogalski,2016-12-18 12:39:09,Should fix PyCQA/pylint#1119,start issue,improve inference of OrderedDict
1,issue_closed,381,pycqa,astroid,PCManticore,2016-12-30 16:18:20,,closed issue,improve inference of OrderedDict
2,pull_request_title,381,pycqa,astroid,rogalski,2016-12-18 12:39:09,Should fix PyCQA/pylint#1119,85fda7af9f2026e98e34e4cf2c161b84b9343c92,improve inference of OrderedDict
3,pull_request_merged,381,pycqa,astroid,PCManticore,2016-12-30 16:18:20,improve inference of OrderedDict,ef05be71134054abaa3aa68e4c7ea67d701e5c13,Pull request merge from rogalski/astroid:ordered-dict-improve-inference to PyCQA/astroid:master
4,issue_comment,381,pycqa,astroid,coveralls,2016-12-18 12:45:35,"
[![Coverage Status](https://coveralls.io/builds/9330919/badge)](https://coveralls.io/builds/9330919)

Coverage remained the same at 89.367% when pulling **85fda7af9f2026e98e34e4cf2c161b84b9343c92 on rogalski:ordered-dict-improve-inference** into **1fd67174a0769c467108236362ba53d98753a06c on PyCQA:master**.
",,
5,pull_request_commit,381,pycqa,astroid,rogalski,2016-12-18 12:35:13,improve inference of OrderedDict,85fda7af9f2026e98e34e4cf2c161b84b9343c92,
0,issue_title,383,pycqa,astroid,rogalski,2016-12-30 17:34:55,This reverts commit ef05be71134054abaa3aa68e4c7ea67d701e5c13.,start issue,"Revert ""Improve inference of OrderedDict (#381)"""
1,issue_closed,383,pycqa,astroid,PCManticore,2016-12-31 09:07:01,,closed issue,"Revert ""Improve inference of OrderedDict (#381)"""
2,pull_request_title,383,pycqa,astroid,rogalski,2016-12-30 17:34:55,This reverts commit ef05be71134054abaa3aa68e4c7ea67d701e5c13.,01ff77350863355d7bd05da84a7b7fa91d775ece,"Revert ""Improve inference of OrderedDict (#381)"""
3,pull_request_merged,383,pycqa,astroid,PCManticore,2016-12-31 09:07:00,"Revert ""Improve inference of OrderedDict (#381)""",7ec66f514de82b7a0b941dfb012403e92ee6e419,Pull request merge from rogalski/astroid:revert-regression to PyCQA/astroid:master
4,issue_comment,383,pycqa,astroid,coveralls,2016-12-30 17:40:55,"
[![Coverage Status](https://coveralls.io/builds/9472330/badge)](https://coveralls.io/builds/9472330)

Coverage remained the same at 89.253% when pulling **8e1fb76b5f89b2029b7f8f9b460bba9fe6369454 on rogalski:revert-regression** into **ef05be71134054abaa3aa68e4c7ea67d701e5c13 on PyCQA:master**.
",,
5,issue_comment,383,pycqa,astroid,PCManticore,2016-12-30 18:10:30,"This doesn't a revert, just needs adding a dunder reversed method.",,
6,issue_comment,383,pycqa,astroid,coveralls,2016-12-30 23:40:02,"
[![Coverage Status](https://coveralls.io/builds/9475503/badge)](https://coveralls.io/builds/9475503)

Coverage remained the same at 89.253% when pulling **01ff77350863355d7bd05da84a7b7fa91d775ece on rogalski:revert-regression** into **ef05be71134054abaa3aa68e4c7ea67d701e5c13 on PyCQA:master**.
",,
7,pull_request_commit,383,pycqa,astroid,rogalski,2016-12-30 17:34:40,"Revert ""Improve inference of OrderedDict (#381)""

This reverts commit ef05be71134054abaa3aa68e4c7ea67d701e5c13.",8e1fb76b5f89b2029b7f8f9b460bba9fe6369454,
8,pull_request_commit,383,pycqa,astroid,rogalski,2016-12-30 23:33:38,Fix regression by adding a under method,01ff77350863355d7bd05da84a7b7fa91d775ece,
